price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket
7.92,2.0,mahou 5 estrellas cerveza rubia especial pack 12 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300372____7__325x325.jpg,El Corte Ingles
16.35,1.77,mahou 5 estrellas cerveza rubia especial pack 28 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,lata,33 cl,28,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600301347____2__325x325.jpg,El Corte Ingles
6.61,2.2,mahou 5 estrellas cerveza rubia especial pack 12 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200992____8__40x40.jpg,El Corte Ingles
12.35,2.06,mahou 5 estrellas cerveza rubia especial pack 24 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602202766____12__40x40.jpg,El Corte Ingles
3.37,2.25,mahou 5 estrellas cerveza rubia especial pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201903/06/00118602200596____8__40x40.jpg,El Corte Ingles
0.68,2.06,mahou 5 estrellas cerveza rubia especial lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300380____1__40x40.jpg,El Corte Ingles
0.72,2.18,mahou 5 estrellas cerveza rubia especial sin gluten lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118651000012____2__40x40.jpg,El Corte Ingles
0.91,1.82,mahou 5 estrellas cerveza rubia especial lata 50 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118600300463____3__40x40.jpg,El Corte Ingles
0.96,2.91,mahou 5 estrellas cerveza rubia especial sin gluten botella 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou 5 estrellas ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118651000020____3__40x40.jpg,El Corte Ingles
6.48,1.64,san miguel cerveza rubia premium especial pack 12 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600300109____4__40x40.jpg,El Corte Ingles
5.31,1.77,san miguel cerveza rubia premium especial pack 12 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602200075____3__40x40.jpg,El Corte Ingles
14.1,1.78,san miguel cerveza rubia premium especial pack 24 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301610____3__40x40.jpg,El Corte Ingles
2.79,1.86,san miguel cerveza rubia premium especial pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602200125____3__40x40.jpg,El Corte Ingles
0.56,1.7,san miguel cerveza rubia premium especial lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600300083____6__40x40.jpg,El Corte Ingles
1.11,3.36,san miguel fresca cerveza rubia nacional botella 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel fresca ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201909/24/00118602202345____1__325x325.jpg,El Corte Ingles
1.4,1.4,san miguel cerveza rubia premium especial botella 1 l ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602200166____8__325x325.jpg,El Corte Ingles
0.84,2.55,san miguel cerveza rubia premium especial sin gluten botella 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118651000038____4__325x325.jpg,El Corte Ingles
0.8,1.6,san miguel cerveza rubia premium especial lata 50 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600300075____2__325x325.jpg,El Corte Ingles
14.74,44.67,san miguel cerveza rubia premium especial pack 28 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,lata,33 cl,28,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202101/12/00118600301883____1__325x325.jpg,El Corte Ingles
3.43,2.29,san miguel cerveza rubia premium especial ecológica pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602400030____4__325x325.jpg,El Corte Ingles
10.79,1.8,san miguel cerveza rubia premium especial pack 24 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel ,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602202535____2__325x325.jpg,El Corte Ingles
4.94,1.25,alhambra cerveza rubia tradicional pack 12 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra ,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201807/18/00118600302030____1__325x325.jpg,El Corte Ingles
5.09,1.7,alhambra cerveza rubia tradicional pack 12 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra ,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602200679____5__325x325.jpg,El Corte Ingles
0.57,1.73,alhambra cerveza rubia tradicional lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300349____5__325x325.jpg,El Corte Ingles
2.96,1.97,alhambra cerveza rubia tradicional pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602200521____2__40x40.jpg,El Corte Ingles
0.75,1.5,alhambra cerveza rubia tradicional lata 50 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra ,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300398____4__40x40.jpg,El Corte Ingles
9.65,1.61,alhambra cerveza rubia tradicional pack 24 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra ,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602201875____5__40x40.jpg,El Corte Ingles
1.4,1.4,alhambra cerveza rubia tradicional botella 1 l ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra ,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118602200539____3__40x40.jpg,El Corte Ingles
7.65,1.93,alhambra especial cerveza rubia pack 12 latas 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra especial ,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201907/31/00118600301107____3__40x40.jpg,El Corte Ingles
3.09,2.06,alhambra especial cerveza rubia pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra especial ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602202584____11__40x40.jpg,El Corte Ingles
0.67,2.03,alhambra especial cerveza rubia lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra especial ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201805/18/00118600300604____4__40x40.jpg,El Corte Ingles
6.19,24.76,alhambra especial cerveza rubia pack 12 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra especial ,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202011/18/00118602203483____2__40x40.jpg,El Corte Ingles
3.69,2.8,alhambra especial cerveza rubia pack 4 botellas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra especial ,botella,33 cl,4,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602200711____3__40x40.jpg,El Corte Ingles
6.15,3.11,alhambra reserva 1925 cerveza rubia extra pack 6 botellas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,alhambra reserva 1925 ,botella,25 c,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/19/00118602800650____2__40x40.jpg,El Corte Ingles
0.81,2.45,san miguel manila cerveza rubia con lupulos aromáticos lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel manila ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/23/00118600301933____1__40x40.jpg,El Corte Ingles
1.07,3.24,san miguel manila cerveza rubia especialmente lupulada botella 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel manila ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201802/15/00118602203046____1__325x325.jpg,El Corte Ingles
1.65,5.0,mahou barrica original cerveza rubia envejecida en madera de roble botella 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou barrica original ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201612/15/00118602800775____1__325x325.jpg,El Corte Ingles
2.13,6.45,mahou barrica cerveza rubia edición especial bourbon envejecida en barrica botella 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,mahou barrica ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118603001860____1__325x325.jpg,El Corte Ingles
1.01,3.06,san miguel 1516 cerveza rubia 100% malta botella 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel 1516 ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602800478____3__325x325.jpg,El Corte Ingles
0.82,2.48,san miguel 1516 cerveza rubia 100% malta lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,san miguel 1516 ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201607/08/00118602700074____1__325x325.jpg,El Corte Ingles
3.07,8.3,casimiro mahou jacometrezo cerveza rubia de alta fermentación botella 37 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,casimiro mahou jacometrezo ,botella,37 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602202824____2__325x325.jpg,El Corte Ingles
3.07,8.3,casimiro mahou amaniel cerveza rubia pilsner botella 37 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,casimiro mahou amaniel ,botella,37 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201706/22/00118602202816____2__325x325.jpg,El Corte Ingles
0.69,2.09,la salve cerveza rubia variedad lager lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,la salve ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201804/16/00118602700264____2__40x40.jpg,El Corte Ingles
8.49,1.42,cruzcampo cerveza rubia tipo pilsen pack 24 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,botella,25 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602200232____6__40x40.jpg,El Corte Ingles
9.99,1.26,cruzcampo cerveza rubia pilsen pack 24 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301404____6__40x40.jpg,El Corte Ingles
6.96,1.76,cruzcampo cerveza rubia pilsen pack 12 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600300307____7__40x40.jpg,El Corte Ingles
2.73,1.82,cruzcampo cerveza rubia pilsen pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602200349____14__40x40.jpg,El Corte Ingles
1.26,1.26,cruzcampo cerveza rubia tipo pilsner botella 1 l ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602202352____7__40x40.jpg,El Corte Ingles
4.17,2.78,cruzcampo cerveza rubia especial pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602202709____14__40x40.jpg,El Corte Ingles
0.59,1.79,cruzcampo cerveza rubia nacional lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600300232____16__40x40.jpg,El Corte Ingles
0.88,1.76,cruzcampo cerveza rubia nacional lata 50 cl ,2ª-70%2ª unidad al 70% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/19/00118600301057____16__40x40.jpg,El Corte Ingles
6.45,25.8,cruzcampo cerveza rubia especial pack 12 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602203236____6__40x40.jpg,El Corte Ingles
0.65,1.97,cruzcampo cerveza rubia especial lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301586____7__40x40.jpg,El Corte Ingles
1.13,1.51,cruzcampo cerveza rubia nacional botella 75 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo ,botella,75 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602202402____6__325x325.jpg,El Corte Ingles
6.84,1.82,amstel cerveza rubia premium 100% malta pack 12 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel ,lata,33 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301073____9__325x325.jpg,El Corte Ingles
0.32,0.97,amstel cerveza rubia nacional clásica lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301354____2__325x325.jpg,El Corte Ingles
13.44,1.49,amstel cerveza rubia 100% malta pack 24 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel ,lata,33 cl,24,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301487____8__325x325.jpg,El Corte Ingles
5.49,1.83,amstel cerveza rubia nacional pack 12 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel ,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602200844____11__325x325.jpg,El Corte Ingles
2.6,1.52,amstel cerveza rubia nacional pack 6 botellas 25 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel ,botella,25 cl,6,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202009/30/00118602200299____4__40x40.jpg,El Corte Ingles
0.56,1.49,amstel cerveza rubia nacional lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301065____11__40x40.jpg,El Corte Ingles
0.85,1.7,amstel cerveza rubia 100% malta lata 50 cl ,2ª-70%2ª unidad al 70% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel ,lata,50 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301313____7__40x40.jpg,El Corte Ingles
1.2,1.2,amstel pilsener cerveza rubia nacional botella 1 l ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel pilsener ,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/19/00118602201727____7__40x40.jpg,El Corte Ingles
0.76,2.3,amstel extra cerveza rubia lager lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,amstel extra ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301263____5__40x40.jpg,El Corte Ingles
0.99,3.0,cruzcampo gran reserva 1904 premium quality cerveza rubia 100% malta botella 33 cl ,2ª-50%2ª unidad al 50% de descuentoPuedes combinar productos ¡pulsa aquí!..SECOND OFFERT: 21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo gran reserva 1904 premium quality ,botella,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118602800429____8__40x40.jpg,El Corte Ingles
0.81,2.45,cruzcampo gran reserva 1904 premium quality cerveza rubia 100% malta lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruzcampo gran reserva 1904 premium quality ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600301321____6__40x40.jpg,El Corte Ingles
0.79,0.65,el aguila cerveza rubia sin filtrar lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,el aguila ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/16/00118600302154____6__40x40.jpg,El Corte Ingles
0.45,1.36,cruz del sur cerveza rubia 100% andaluza lata 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruz del sur ,lata,33 cl,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/201910/04/00118600301388____2__40x40.jpg,El Corte Ingles
1.2,1.2,cruz del sur cerveza rubia tipo lager botella 1 l ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,cruz del sur ,botella,1 l,1,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA02/CONTENIDOS/201511/23/00118602202568____1__40x40.jpg,El Corte Ingles
6.56,2.19,estrella galicia cerveza rubia especial pack 12 botellas 25 cl ,2ª-50%2ª unidad al 50% de descuento..SECOND OFFERT: 21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,estrella galicia ,botella,25 cl,12,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/19/00118602201552____5__325x325.jpg,El Corte Ingles
7.04,2.13,estrella galicia cerveza rubia especial pack 10 latas 33 cl ,21 % de descuento por compras superiores a 20 € (excepto dietéticas)Puedes combinar productos ¡pulsa aquí!,estrella galicia ,lata,33 cl,10,https://sgfm.elcorteingles.es/SGFM/dctm/MEDIA03/202102/22/00118600300513____8__325x325.jpg,El Corte Ingles
